,source,author,title,description,url,urlToImage,publishedAt,content,article_text
17,"{'id': 'reuters', 'name': 'Reuters'}",,Tesla shares in the limelight as 3-1 stock split kicks in - Reuters,"Tesla Inc's <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> shares take center stage on Thursday after the world's most valuable automaker split its stock for the second time in as many years to woo more retail investors.",https://www.reuters.com/business/autos-transportation/tesla-shares-limelight-3-1-stock-split-kicks-2022-08-25/,https://www.reuters.com/resizer/N82GwK6V2ox5MTvGKQkK3MJkHz0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/CYRWTIEV4BJ3TNV26KJMRVQKTA.jpg,2022-08-25T10:49:00Z,Aug 25 (Reuters) - Tesla Inc's (TSLA.O) shares take center stage on Thursday after the world's most valuable automaker split its stock for the second time in as many years to woo more retail investor… [+2167 chars],"A Tesla Model X car (front) and Model S (2nd L) are photographed at a Tesla electric car dealership in Sydney, Australia, May 31, 2017. REUTERS/Jason Reed/File Photo

Aug 25 (Reuters) - Tesla Inc's (TSLA.O) shares closed 2% lower on Thursday as a three-for-one stock split announced by the world's most valuable automaker to woo retail investors came into effect.

The stock opened at $302 and closed at $296.07 as the split allowed investors to get two additional shares for each they owned as of Aug. 17. It had closed at $891.29 before the split on Wednesday.

This is the second stock split by Tesla in as many years and follows similar moves by high-growth companies such as Amazon.com (AMZN.O) and Google-parent Alphabet (GOOGL.O) to address the growing need to diversify investor base.

Register now for FREE unlimited access to Reuters.com Register

Stock splits ""certainly have a higher appeal to retail investors and makes their options more affordable as well,"" said Art Hogan, chief market strategist at B. Riley.

""Retail investors are a very important cohort for Tesla and today's stock split is an acknowledgment of that fact.""

Austin-based Tesla debuted in 2010 at $17 and in a decade surged to a peak price of $2,000, becoming one of the highest priced shares on Wall Street and making it difficult for small investors to bet on the high-growth stock.

The company decided to split its stock on a five-for-one basis in August 2020 and breached $1 trillion in market capitalization in 2021.

The EV maker is the sixth company in the S&P 500 index to split its shares this year, according to Howard Silverblatt, senior index analyst for S&P and Dow Jones indices.

Tesla's ticker was trending on social media stocktwits.com, indicating increased chatter among individual investors. The shares have lost about 11% of their value since March when the company announced plans to increase its number of shares.

""In typical buy-the-rumor, sell-the-news style, investors tend to drastically scale back purchases of splitting stocks in the weeks ensuing the effective split date, causing price momentum to slow,"" analysts at Vanda Research said in a note.

Tesla shares have risen to take the company's market cap to over $1 trillion since its previous split

A stock split does not affect the fundamentals of a company, but makes it easier for individual investors to do small trades. The benefits of such splits, however, are becoming less clear as brokerages let customers buy parts of a company's share.

Tesla's shares have fallen about 16% so far this year amid a selloff in high-growth stocks due to worries over aggressive interest rate hikes and geopolitical uncertainties.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Akash Sriram and Medha Singh in Bengaluru; Additional reporting by Devik Jain; Editing by Sriraj Kalluvila and Arun Koyyur

Our Standards: The Thomson Reuters Trust Principles."
18,"{'id': 'reuters', 'name': 'Reuters'}",,"Tesla cuts waiting time for Model 3, Model Y deliveries in China -website - Reuters","Tesla Inc <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> has shortened delivery waiting times for Model 3 and Model Y cars in China to a maximum of 14 weeks, according to its Chinese website.",https://www.reuters.com/business/autos-transportation/tesla-cuts-waiting-time-model-3-model-y-deliveries-china-website-2022-09-07/,https://www.reuters.com/resizer/K0m04dztikZ5bZzBEUvXjdEeXIo=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/KFDWY3LTTVICVBDJKNPGOTM2RY.jpg,2022-09-07T03:29:00Z,"SHANGHAI, Sept 7 (Reuters) - Tesla Inc (TSLA.O) has shortened delivery waiting times for Model 3 and Model Y cars in China to a maximum of 14 weeks, according to its Chinese website.
The U.S. automa… [+449 chars]","Register now for FREE unlimited access to Reuters.com Register

Tesla China-made Model 3 vehicles are seen during a delivery event at its factory in Shanghai, China January 7, 2020. REUTERS/Aly Song/File Photo

SHANGHAI, Sept 7 (Reuters) - Tesla Inc (TSLA.O) has shortened delivery waiting times for Model 3 and Model Y cars in China to a maximum of 14 weeks, according to its Chinese website.

The U.S. automaker slashed the waiting times for most of the Model 3 and Model Y cars to six to 10 weeks, the website showed.

Buyers of the long-range version of Model Y still need to wait for 10 to 14 weeks after placing the orders, compared to 16 to 20 weeks previously.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Zhang Yan, Brenda Goh; Editing by Muralikumar Anantharaman

Our Standards: The Thomson Reuters Trust Principles."
19,"{'id': 'reuters', 'name': 'Reuters'}",,Tesla triples deliveries of China-made cars after upgrade in Shanghai plant - Reuters.com,"Tesla <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> sold 76,965 Chinese-made vehicles in August, nearly triple its sales from a month ago, as it quickened deliveries after ramping up output at its Shanghai plant.",https://www.reuters.com/business/autos-transportation/tesla-sold-76965-china-made-vehicles-august-cpca-2022-09-08/,https://www.reuters.com/resizer/A54eAD9odV3Ic74BcSg2IlJLoLE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/BQMM3MF44VKNDHHD4DPCL5QXOQ.jpg,2022-09-08T08:41:00Z,"SHANGHAI, Sept 8 (Reuters) - Tesla (TSLA.O) sold 76,965 Chinese-made vehicles in August, nearly triple its sales from a month ago, as it quickened deliveries after ramping up output at its Shanghai p… [+1374 chars]","Register now for FREE unlimited access to Reuters.com Register

SHANGHAI, Sept 8 (Reuters) - Tesla (TSLA.O) sold 76,965 Chinese-made vehicles in August, nearly triple its sales from a month ago, as it quickened deliveries after ramping up output at its Shanghai plant.

The U.S. carmaker exported 42,463 Model 3s and Model Ys from China last month, the China Passenger Car Association (CPCA) said. In July, it sold 28,217 vehicles and exported 19,756.

After a scheduled upgrade disrupted most production in July, Tesla ramped up output at the Shanghai plant in August, defying heatwaves and COVID curbs that hit its suppliers in the southwest region.

Register now for FREE unlimited access to Reuters.com Register

Battery maker CATL's (300750.SZ) Yibin plant, which mainly supplies battery cells to Tesla Shanghai, had to shut part of its operations due to local power restriction policies in mid-August. read more

The output ramp-up enabled Tesla to accelerate deliveries of the Model 3 and Model Y electric cars to customers especially in China, where it faces more competition from local rivals.

It slashed delivery waiting time for its two best-selling models to a maximum of 14 weeks in China, while buyers of the rear-wheel drive Model Y can pick up the SUV in a month after placing the order, according to Tesla's Chinese website.

China's overall passenger car sales in August jumped 28.4% from a year earlier to 1.9 million, the CPCA said.

After a difficult start to the year that has seen China's economy slow amid COVID lockdowns, auto sales in China have rebounded thanks to government incentives and tax breaks.

Exports of passenger vehicles jumped 77.5% last month, bucking an overall export growth slowdown, CPCA said.

Sales of electric cars accounted for 28% of the total in August and rose by 111.2%, it added.

BYD (002594.SZ) led the electric vehicle producers with 173,977 cars delivered in August, while Nio , Xpeng (9868.HK) and Li Auto (2015.HK) delivered 10,677, 9,578 and 4,571 vehicles, respectively.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Zhang Yan, Brenda Goh; Editing by Jason Neely and Edmund Blair

Our Standards: The Thomson Reuters Trust Principles."
20,"{'id': 'reuters', 'name': 'Reuters'}",,Tesla plans to expand German plant off table for now - rbb - Reuters,"Carmaker Tesla's plans to expand its factory grounds in Germany are on hold for the time being after being taken off the agenda of the local municipal council, broadcaster rbb reported.",https://www.reuters.com/business/autos-transportation/tesla-plans-expand-german-plant-off-table-now-rbb-2022-09-14/,https://www.reuters.com/resizer/d3NjG3IGxbZedYXxbke6ZrtAgZE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/4PZWABX5GVMBBJ5TJQQZYU2NNY.jpg,2022-09-14T14:48:00Z,"BERLIN, Sept 14 (Reuters) - Carmaker Tesla's plans to expand its factory grounds in Germany are on hold for the time being after being taken off the agenda of the local municipal council, broadcaster… [+906 chars]","BERLIN, Sept 14 (Reuters) - Carmaker Tesla's plans to expand its factory grounds in Germany are on hold for the time being after being taken off the agenda of the local municipal council, broadcaster rbb reported.

The mayor of Gruenheide, about an hour's drive from Berlin, where Tesla has its ""gigafactory"", removed the item for the September meeting citing a need for more clarification and could not say whether the issue would be addressed this year, rbb reported.

Tesla in Germany was not immediately available for comment.

Tesla (TSLA.O) submitted an application in May to build on a further 100 hectares east of its plant in Germany, expanding the site's area by a third, rbb reported at the time.

The electric carmaker, which already has 300 hectares of land for its auto factory and battery plant under construction, planned to build a freight station, logistics areas and parking spaces on the additional space. read more

Register now for FREE unlimited access to Reuters.com Register

Writing by Miranda Murray, editing by Rachel More

Our Standards: The Thomson Reuters Trust Principles."
21,"{'id': 'reuters', 'name': 'Reuters'}",,Tesla supplier Aptiv to buy 85% stake in Intercable unit in EV tech push - Reuters,"Tesla <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> supplier Aptiv Plc <a href=""https://www.reuters.com/companies/APTV.N"" target=""_blank"">(APTV.N)</a> said on Tuesday it would acquire a majority stake in a unit of Italy' Inte…",https://www.reuters.com/markets/deals/tesla-supplier-aptiv-buy-85-stake-intercable-unit-ev-tech-push-2022-09-13/,https://www.reuters.com/resizer/VMst5-F-Gx08efF4ja-8HLkbRCc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/NPX2RXUT75MXZJZWSGVJWJR3YI.jpg,2022-09-13T13:10:00Z,"Sept 13 (Reuters) - Tesla (TSLA.O) supplier Aptiv Plc (APTV.N) said on Tuesday it would acquire a majority stake in a unit of Italy' Intercable for 595 million euros ($605.71 million), allowing the a… [+1536 chars]","Register now for FREE unlimited access to Reuters.com Register

The logo of car manufacturer Tesla is seen at a branch office in Bern, Switzerland October 28, 2020. REUTERS/Arnd Wiegmann

Sept 13 (Reuters) - Auto parts supplier Aptiv Plc (APTV.N) said on Tuesday it would acquire a majority stake in a unit of Italy' Intercable for 595 million euros ($605.71 million), allowing the U.S. company access to technology used in electric vehicles (EVs).

Aptiv will own an 85% stake in the unit, Intercable Automotive Solutions, which manufactures high-voltage busbars that carry more electrical power than traditional cables. It has manufacturing facilities in Europe and Asia.

""Intercable Automotive Solutions is an excellent strategic fit with Aptiv's Signal & Power Solutions segment,"" Aptiv Chief Executive Officer Kevin Clark said in a statement.

Register now for FREE unlimited access to Reuters.com Register

Auto parts suppliers are increasingly investing in electric and battery technology to cater to the EV market, which could be worth $5 trillion over the next decade. read more

Aptiv, which counts Tesla Inc (TSLA.O) and General Motors Co (GM.N) as customers, in January announced a multi-billion-dollar deal for software developer Wind River to capitalize on the shift to software-oriented vehicles and diversify its revenue stream. read more

The deal also comes amid automakers' effort to replicate the success of Tesla's electric vehicles, as they replace 12-volt wiring systems with much higher voltage cables.

Aptiv's deal for Intercable Automotive is expected to close before the end of this year, following which the company will operate as a stand-alone business unit.

The transaction is expected to add to Aptiv's earnings next year. Shares of the company were down 2.7% amid a broader fall in market after data showed monthly U.S consumer prices unexpectedly rose in August.

Goldman Sachs & Co LLC served as financial adviser for the deal to Aptiv while Clifford Chance was the company's legal adviser.

($1 = 0.9823 euros)

Register now for FREE unlimited access to Reuters.com Register

Reporting by Priyamvada C in Bengaluru; Editing by Vinay Dwivedi

Our Standards: The Thomson Reuters Trust Principles."
22,"{'id': 'reuters', 'name': 'Reuters'}",,Tesla changes battery strategy to seek U.S. tax breaks - WSJ - Reuters,"Tesla Inc <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> is suspending plans to make battery cells in Germany as it looks at qualify for electric vehicle and battery manufacturing tax breaks in the United States, the Wall Stre…",https://www.reuters.com/business/autos-transportation/tesla-changes-battery-strategy-seek-us-tax-breaks-wsj-2022-09-14/,https://www.reuters.com/resizer/bsFdTUXildW0c4kzyMojdhw05Tw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/74Y67DQDDZKPHOXYB445HM5Q64.jpg,2022-09-14T18:50:00Z,"Sept 14 (Reuters) - Tesla Inc (TSLA.O) is suspending plans to make battery cells in Germany as it looks at qualify for electric vehicle and battery manufacturing tax breaks in the United States, the … [+1265 chars]","Register now for FREE unlimited access to Reuters.com Register

A general view shows the Tesla logo on the Gigafactory in Gruenheide near Berlin, Germany, August 30, 2022. REUTERS/Annegret Hilse

Sept 14 (Reuters) - Tesla Inc (TSLA.O) is suspending plans to make battery cells in Germany as it looks at qualify for electric vehicle and battery manufacturing tax breaks in the United States, the Wall Street Journal reported on Wednesday, citing sources familiar with the matter.

The electric vehicle maker has discussed moving equipment used to make cells to the United States, originally intended for use in the German factory, according to the report.

The Inflation Reduction Act, which President Joe Biden signed last month, provides electric vehicle makers that source batteries from within the United States with tax breaks.

Register now for FREE unlimited access to Reuters.com Register

Tesla did not immediately respond to a Reuters request for comment.

The law also gives some buyers a $7,500 tax credit if they purchase EVs whose batteries meet certain sourcing requirements.

The company is looking to ramp up production of its electric vehicles at its new factories in Germany's Berlin and Austin, Texas to meet rising demand.

The manufacturing sector has been affected by soaring energy costs in Europe due to the Russian invasion of Ukraine. The geopolitical tension has also caused prices of materials used in batteries to rise.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Akash Sriram in Bengaluru; Editing by Maju Samuel

Our Standards: The Thomson Reuters Trust Principles."
23,"{'id': 'reuters', 'name': 'Reuters'}",,Tesla slashes delivery waiting time for some Model Ys in China - Reuters,"Tesla Inc <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> has shortened delivery waiting times for its rear-wheel drive Model Ys in China to one to four weeks, it said on its Chinese website, the second change in less than a mo…",https://www.reuters.com/business/autos-transportation/tesla-slashes-delivery-waiting-time-some-model-ys-china-2022-08-31/,https://www.reuters.com/resizer/2H0uwyh8sxAi0vkJ2SCWJuxLjws=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/DYIGVF2YTNIH5NT63MV5TPIB6E.jpg,2022-08-31T03:56:00Z,"SHANGHAI, Aug 31 (Reuters) - Tesla Inc (TSLA.O) has shortened delivery waiting times for its rear-wheel drive Model Ys in China to one to four weeks, it said on its Chinese website, the second change… [+547 chars]","Register now for FREE unlimited access to Reuters.com Register

A logo of the electric vehicle maker Tesla is seen near a shopping complex in Beijing, China January 5, 2021. REUTERS/Tingshu Wang/File Photo

SHANGHAI, Aug 31 (Reuters) - Tesla Inc (TSLA.O) has shortened delivery waiting times for its rear-wheel drive Model Ys in China to one to four weeks, it said on its Chinese website, the second change in less than a month.

The U.S. automaker previously slashed the waiting time for the same version of Model Y cars to four to eight weeks in China as it ramped up output at its Shanghai plant after upgrading production lines.

Buyers of other versions of the SUV and Model 3 sedans still need to wait for 12 to 20 weeks after placing their orders, the website showed.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Zhang Yan and Brenda Goh; Editing by Tom Hogue

Our Standards: The Thomson Reuters Trust Principles."
24,"{'id': 'reuters', 'name': 'Reuters'}",,China's SVOLT picks same German state as Tesla for second battery cell plant - Reuters.com,"Chinese battery manufacturer SVOLT Energy Technology on Friday unveiled plans to build an additional cell assembly in Germany to supply electric vehicles, picking the state of Brandenburg - also home to Tesla's <a href=""https://www.reuters.com/companies/TSLA.…",https://www.reuters.com/business/autos-transportation/chinas-svolt-picks-same-german-state-tesla-second-battery-cell-plant-2022-09-09/,https://www.reuters.com/resizer/1gDeobzW85pngY12IYsRmmW13KA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UJZHOPD2HNJMPAHQHDC55YJHMQ.jpg,2022-09-09T13:33:00Z,"FRANKFURT, Sept 9 (Reuters) - Chinese battery manufacturer SVOLT Energy Technology on Friday unveiled plans to build an additional cell assembly in Germany to supply electric vehicles, picking the st… [+946 chars]","Register now for FREE unlimited access to Reuters.com Register

A new battery cell-plant is pictured at SVOLT Energy Technology, which was carved out of China's Great Wall Motor Co, in Changzhou, Jiangsu province, China November 27, 2019. REUTERS/Aly Song

FRANKFURT, Sept 9 (Reuters) - Chinese battery manufacturer SVOLT Energy Technology on Friday unveiled plans to build an additional cell assembly in Germany to supply electric vehicles, picking the state of Brandenburg - also home to Tesla's (TSLA.O) gigafactory - as a location.

The planned site in Lauchhammer would have a capacity of 16 gigawatt hours (GWh) per year and start production in 2025, a spokesperson representing the company said.

""The shift towards electromobility, but also government decisions, are driving demand for electric vehicles,"" SVOLT Chief Executive Hongxin Yang said. ""SVOLT is responding to this market dynamic with steady expansion by building additional local capacities.""

SVOLT in 2020 announced investments of up to 2 billion euros ($2.01 billion) to build a cell production facility as well as a module and pack factory in the south-western German state of Saarland with a planned production capacity of 24 GWh.

($1 = 0.9960 euros)

Register now for FREE unlimited access to Reuters.com Register

Reporting by Christoph Steitz, Editing by Miranda Murray

Our Standards: The Thomson Reuters Trust Principles."
25,"{'id': 'reuters', 'name': 'Reuters'}",,"Factbox: The challenges automakers, and now Tesla, face with humanoid robots - Reuters","Tesla's CEO Elon Musk is set to unveil its prototype humanoid robots at an event on Sept. 30, hoping to expand beyond self-driving cars that have not yet become reality despite his repeated promises.",https://www.reuters.com/technology/challenges-automakers-now-tesla-face-with-humanoid-robots-2022-09-20/,https://www.reuters.com/resizer/TcJBwJyh6QO4BDkaxMopCJRCb4c=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/NGTNRARBYBKSPIPYL7ZUZSZX7M.jpg,2022-09-20T10:04:00Z,"SAN FRANCISCO, Sept 20 (Reuters) - Tesla's CEO Elon Musk is set to unveil its prototype humanoid robots at an event on Sept. 30, hoping to expand beyond self-driving cars that have not yet become rea… [+2783 chars]","Register now for FREE unlimited access to Reuters.com Register

SAN FRANCISCO, Sept 20 (Reuters) - Tesla's CEO Elon Musk is set to unveil its prototype humanoid robots at an event on Sept. 30, hoping to expand beyond self-driving cars that have not yet become reality despite his repeated promises.

While robots are widely used for specialist tasks at factories, other companies have struggled to create commercially viable human-like robots, despite decades-long development efforts.

""This market is very, very challenging market because you buy this big expensive robot, but it actually cannot do much,"" Heni Ben Amor, a robotics professor at Arizona State University, said.

Register now for FREE unlimited access to Reuters.com Register

TESLA

Tesla's humanoid robots, Optimus, will be initially used in manufacturing and logistics for boring and repetitive work, thus addressing a labor shortage.

For the longer term, Musk said the robot could be used in homes, even becoming a ""buddy"" or a ""catgirl"" sex partner. read more

HONDA

Japanese automaker Honda Motor Co’s (7267.T) Asimo bipedal robot had served as a face for the company but was not commercialized after more than two decades of development. Honda is now focusing on disaster relief robots and ""Avatar"" robots for tasks like remote surgery.

Honda aims to demonstrate the Avatar robot before early 2024 and deploy the machines in the 2030s.

GM-NASA

From 2007 to 2012, General Motors (GM.N) and NASA joined hands to develop humanoid robots, R2, for assembly and space exploration.

NASA said that they are not under development anymore. NASA said its current focus is the development of next-generation humanoid robots that can be used on the lunar surface and eventually on Mars.

HYUNDAI MOTOR-BOSTON DYNAMICS

Boston Dynamics created internet buzz with videos of its humanoid robots running, jumping, backflipping and dancing. But the loss-making U.S. company changed hands several times, with Alphabet Inc's (GOOGL.O) Google, SoftBank (9984.T) and then Hyundai Motor Co (005380.KS) becoming the company's owner.

Hyundai and Boston Dynamics said in August that they will initially invest more than $400 million in a ""research-first organization"" on AI and robotics.

FORD-AGILITY ROBOTICS

In 2020, Ford (F.N) bought two humanoid robots, Digit, from Agility Robotics, to test the delivery of a package to doorstop from a delivery vehicle.

Oregon-based startup Agility Robotics is also working to deploy human-like robots that can pick up and move items at warehouses.

SOFTBANK, OTHERS

SoftBank’s wide-eyed Pepper robot, which helped burnish Chief Executive Masayoshi Son’s image as a forward-looking tech entrepreneur, saw production halted.

Several robot startups like Rethink Robotics also went out of business, as they failed to commercialize their products.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Hyunjoo Jin; Addidtional reporting by Sam Nussey in Tokyo; Editing by Lisa Shumaker

Our Standards: The Thomson Reuters Trust Principles."
26,"{'id': 'reuters', 'name': 'Reuters'}",,Elon Musk $258 billion Dogecoin lawsuit expands - Reuters,"The $258 billion racketeering lawsuit accusing Elon Musk of running a pyramid scheme to support the cryptocurrency Dogecoin has expanded, adding seven new investor plaintiffs and six new defendants including his tunnel construction business Boring Co.",https://www.reuters.com/markets/us/elon-musk-258-billion-dogecoin-lawsuit-expands-2022-09-07/,https://www.reuters.com/resizer/9Q7GEl0hdzlJUm7guocx7mwIVws=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/2GS4CDQ5D5MH3KVLRY5VX4ZXS4.jpg,2022-09-07T15:06:00Z,"NEW YORK, Sept 7 (Reuters) - The $258 billion racketeering lawsuit accusing Elon Musk of running a pyramid scheme to support the cryptocurrency Dogecoin has expanded, adding seven new investor plaint… [+1948 chars]","Register now for FREE unlimited access to Reuters.com Register

A photo of Elon Musk is displayed on a smartphone placed on representations of cryptocurrency Dogecoin in this illustration taken June 16, 2022. REUTERS/Dado Ruvic/Illustration/File Photo

NEW YORK, Sept 7 (Reuters) - The $258 billion racketeering lawsuit accusing Elon Musk of running a pyramid scheme to support the cryptocurrency Dogecoin has expanded, adding seven new investor plaintiffs and six new defendants including his tunnel construction business Boring Co.

According to an amended complaint filed on Tuesday night in Manhattan federal court, Musk, his electric car company Tesla Inc (TSLA.O), his space tourism company SpaceX, Boring and others intentionally drove up the price of Dogecoin more than 36,000% over two years and then let it crash.

By doing so, the defendants ""profited tens of billions of dollars"" at other Dogecoin investors' expense, while knowing all along that the currency lacked intrinsic value and that its value ""depended solely on marketing,"" the complaint said.

Register now for FREE unlimited access to Reuters.com Register

Tesla, SpaceX and Boring did not immediately respond on Wednesday to requests for comment. Tesla disbanded its media relations department in 2020.

The original lawsuit was filed in June. read more

Shortly afterward, Musk, the world's richest person, tweeted that he would ""keep supporting Dogecoin,"" and in an interview said ""people that work around the factory at SpaceX or Tesla"" asked him for that support, the amended complaint said.

Other new defendants include the Dogecoin Foundation, which calls itself a nonprofit providing governance and support for Dogecoin. It could not immediately be reached for comment.

The $258 billion in damages is triple the estimated decline in Dogecoin's market value since May 2021.

That was around the time Musk, playing a fictitious financial expert on a ""Weekend Update"" segment of NBC's ""Saturday Night Live,"" called Dogecoin ""a hustle.""

Dogecoin traded at about 6 cents on Wednesday, down from around 74 cents in May 2021.

The case is Johnson et al v. Musk et al, U.S. District Court, Southern District of New York, No. 22-05037.

Register now for FREE unlimited access to Reuters.com Register

Reporting by Jonathan Stempel in New York Editing by Matthew Lewis

Our Standards: The Thomson Reuters Trust Principles."
27,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Musk faces skeptics prior to 'Optimus' robot debut - Reuters,"At its ""AI Day"" on Sept. 30, Tesla will unveil a prototype of its humanoid robot, Optimus, according to CEO Elon Musk, but experts are skeptical that it can show technological advances that would justify its expense. Lisa Bernhard produced this report.",https://www.reuters.com/video/watch/idOV675120092022RP1,https://static.reuters.com/resources/r/?d=20220920&i=OV675120092022RP1&r=OV675120092022RP1&t=2,2022-09-20T19:08:40Z,"Posted 
At its ""AI Day"" on Sept. 30, Tesla will unveil a prototype of its humanoid robot, Optimus, according to CEO Elon Musk, but experts are skeptical that it can show technological advances that … [+61 chars]","Business

Musk faces skeptics prior to 'Optimus' robot debut

Posted

At its ""AI Day"" on Sept. 30, Tesla will unveil a prototype of its humanoid robot, Optimus, according to CEO Elon Musk, but experts are skeptical that it can show technological advances that would justify its expense. Lisa Bernhard produced this report."
28,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,BVTV: Biden's side car show - Reuters,"The U.S. president’s trip to Motor City coincides with subsidies he’s given to electric carmakers. But Elon Musk’s Tesla, the reason they need help in the first place, isn’t there. Government support is less picking winners than consoling runners-up, Jonathan…",https://www.reuters.com/video/watch/idRCV00BF91,https://static.reuters.com/resources/r/?d=20220915&i=RCV00BF91&r=RCV00BF91&t=2,2022-09-15T21:41:11Z,"Posted 
The U.S. presidents trip to Motor City coincides with subsidies hes given to electric carmakers. But Elon Musks Tesla, the reason they need help in the first place, isnt there. Government su… [+79 chars]","Business

BVTV: Biden's side car show

Posted

The U.S. president’s trip to Motor City coincides with subsidies he’s given to electric carmakers. But Elon Musk’s Tesla, the reason they need help in the first place, isn’t there. Government support is less picking winners than consoling runners-up, Jonathan Guilford says."
29,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Musk 'focused' on wide release of self-driving Teslas - Reuters,"Tesla CEO Elon Musk outlined his top priorities on Monday -- including his goal of getting the electric auto maker's self-driving technology ready by year-end. Musk said he hopes it could be in wide release in the United States and possibly in Europe, dependi…",https://www.reuters.com/video/watch/idOV133529082022RP1,https://static.reuters.com/resources/r/?d=20220829&i=OV133529082022RP1&r=OV133529082022RP1&t=2,2022-08-29T17:48:38Z,"Posted 
Tesla CEO Elon Musk outlined his top priorities on Monday -- including his goal of getting the electric auto maker's self-driving technology ready by year-end. Musk said he hopes it could be… [+94 chars]","Business

Musk 'focused' on wide release of self-driving Teslas

Posted

Tesla CEO Elon Musk outlined his top priorities on Monday -- including his goal of getting the electric auto maker's self-driving technology ready by year-end. Musk said he hopes it could be in wide release in the United States and possibly in Europe, depending on regulatory approval."
